Supplier ID,Supplier Name,Material Type,Location,Rating,Supply Capacity (tons/month),Average Delivery Time (days),Cost per unit (INR)
SPLR8754,Supplier_7754,Tiles,Pune,2.8,368,23,1946.86
SPLR8755,Supplier_7755,Bricks,Mumbai,3.0,762,12,4638.57
SPLR8756,Supplier_7756,Electrical Wiring,Delhi,4.2,89,6,3232.97
SPLR8757,Supplier_7757,Plumbing Pipes,Jaipur,3.4,350,25,4318.06
SPLR8758,Supplier_7758,Electrical Wiring,Kolkata,3.3,545,13,810.47
SPLR8759,Supplier_7759,Steel,Delhi,4.0,757,13,3758.28
SPLR8760,Supplier_7760,Bricks,Delhi,4.1,495,18,655.95
SPLR8761,Supplier_7761,Bricks,Kolkata,2.5,575,22,2143.55
SPLR8762,Supplier_7762,Bricks,Hyderabad,4.0,618,23,4974.31
SPLR8763,Supplier_7763,Glass,Chennai,3.0,523,21,1514.83
SPLR8764,Supplier_7764,Glass,Kolkata,2.7,930,29,4659.36
SPLR8765,Supplier_7765,Tiles,Ahmedabad,3.5,859,16,4229.53
SPLR8766,Supplier_7766,Concrete,Hyderabad,2.5,311,18,1063.76
SPLR8767,Supplier_7767,Steel,Jaipur,3.9,688,8,809.78
SPLR8768,Supplier_7768,Bricks,Chennai,4.5,653,19,3368.02
SPLR8769,Supplier_7769,Bricks,Bangalore,3.8,274,25,2035.89
SPLR8770,Supplier_7770,Concrete,Pune,4.8,592,1,2020.3
SPLR8771,Supplier_7771,Glass,Bangalore,4.9,820,9,2690.36
SPLR8772,Supplier_7772,Steel,Lucknow,4.6,368,26,1501.79
SPLR8773,Supplier_7773,Glass,Bangalore,4.5,66,17,4037.61
SPLR8774,Supplier_7774,Plumbing Pipes,Delhi,3.1,108,30,3264.23
SPLR8775,Supplier_7775,Glass,Hyderabad,4.3,334,4,4349.04
SPLR8776,Supplier_7776,Sand,Hyderabad,2.5,794,24,3184.83
SPLR8777,Supplier_7777,Plumbing Pipes,Delhi,3.1,216,18,1854.67
SPLR8778,Supplier_7778,Tiles,Ahmedabad,2.6,286,17,906.97
SPLR8779,Supplier_7779,Glass,Mumbai,2.9,641,17,1680.04
SPLR8780,Supplier_7780,Steel,Hyderabad,3.3,756,23,1838.55
SPLR8781,Supplier_7781,Concrete,Hyderabad,2.9,953,11,4052.56
SPLR8782,Supplier_7782,Wood,Pune,3.0,485,17,2918.23
SPLR8783,Supplier_7783,Plumbing Pipes,Ahmedabad,4.2,180,3,1307.48
SPLR8784,Supplier_7784,Sand,Kolkata,4.3,745,22,3953.64
SPLR8785,Supplier_7785,Cement,Jaipur,3.2,228,6,1926.88
SPLR8786,Supplier_7786,Wood,Hyderabad,3.1,765,7,2980.82
SPLR8787,Supplier_7787,Electrical Wiring,Bangalore,3.7,160,19,3360.11
SPLR8788,Supplier_7788,Sand,Lucknow,3.8,88,18,2267.13
SPLR8789,Supplier_7789,Sand,Kolkata,3.4,547,8,1837.3
SPLR8790,Supplier_7790,Sand,Hyderabad,3.6,436,18,4548.98
SPLR8791,Supplier_7791,Cement,Delhi,3.7,123,8,1790.27
SPLR8792,Supplier_7792,Glass,Jaipur,3.5,320,12,3139.48
SPLR8793,Supplier_7793,Wood,Mumbai,4.2,945,10,957.84
SPLR8794,Supplier_7794,Electrical Wiring,Ahmedabad,4.1,487,15,3833.67
SPLR8795,Supplier_7795,Steel,Jaipur,4.8,98,21,4081.83
SPLR8796,Supplier_7796,Glass,Lucknow,2.6,837,2,4422.24
SPLR8797,Supplier_7797,Electrical Wiring,Jaipur,4.3,804,22,763.13
SPLR8798,Supplier_7798,Glass,Hyderabad,3.0,181,5,1059.62
SPLR8799,Supplier_7799,Bricks,Kolkata,3.3,112,24,2386.2
SPLR8800,Supplier_7800,Tiles,Ahmedabad,4.9,701,8,2603.43
SPLR8801,Supplier_7801,Steel,Jaipur,4.9,809,6,4184.49
SPLR8802,Supplier_7802,Glass,Hyderabad,3.7,539,24,3351.57
SPLR8803,Supplier_7803,Concrete,Bangalore,3.6,670,1,1540.53
SPLR8804,Supplier_7804,Cement,Hyderabad,4.6,293,23,3923.94
SPLR8805,Supplier_7805,Concrete,Delhi,3.4,409,19,2384.22
SPLR8806,Supplier_7806,Steel,Kolkata,4.6,594,13,879.74
SPLR8807,Supplier_7807,Plumbing Pipes,Bangalore,3.5,841,8,809.91
SPLR8808,Supplier_7808,Electrical Wiring,Mumbai,3.3,780,12,2976.58
SPLR8809,Supplier_7809,Glass,Delhi,3.4,540,7,3925.82
SPLR8810,Supplier_7810,Concrete,Mumbai,4.5,392,12,1697.38
SPLR8811,Supplier_7811,Electrical Wiring,Kolkata,2.8,269,29,968.03
SPLR8812,Supplier_7812,Concrete,Pune,4.1,583,13,3897.14
SPLR8813,Supplier_7813,Glass,Pune,4.8,408,24,2338.52
SPLR8814,Supplier_7814,Sand,Mumbai,2.7,147,6,3558.09
SPLR8815,Supplier_7815,Glass,Hyderabad,4.7,365,16,4317.34
SPLR8816,Supplier_7816,Cement,Lucknow,4.5,924,14,4524.95
SPLR8817,Supplier_7817,Electrical Wiring,Bangalore,4.3,386,2,4735.75
SPLR8818,Supplier_7818,Tiles,Ahmedabad,3.5,122,16,2980.07
SPLR8819,Supplier_7819,Plumbing Pipes,Bangalore,3.8,594,17,1751.86
SPLR8820,Supplier_7820,Glass,Hyderabad,4.4,89,29,3741.05
SPLR8821,Supplier_7821,Wood,Bangalore,3.7,234,7,3773.43
SPLR8822,Supplier_7822,Sand,Mumbai,4.5,904,21,3828.12
SPLR8823,Supplier_7823,Electrical Wiring,Jaipur,3.4,888,5,4666.09
SPLR8824,Supplier_7824,Plumbing Pipes,Jaipur,4.5,140,16,3664.09
SPLR8825,Supplier_7825,Wood,Hyderabad,4.2,293,13,843.0
SPLR8826,Supplier_7826,Concrete,Lucknow,4.0,742,11,4838.54
SPLR8827,Supplier_7827,Cement,Jaipur,2.6,901,13,1871.11
SPLR8828,Supplier_7828,Bricks,Lucknow,2.8,470,9,3495.98
SPLR8829,Supplier_7829,Concrete,Ahmedabad,2.7,692,26,3393.29
SPLR8830,Supplier_7830,Tiles,Hyderabad,3.0,740,23,1612.99
SPLR8831,Supplier_7831,Concrete,Hyderabad,3.7,745,14,3726.96
SPLR8832,Supplier_7832,Cement,Ahmedabad,4.7,177,30,958.64
SPLR8833,Supplier_7833,Tiles,Bangalore,4.4,694,3,1157.13
SPLR8834,Supplier_7834,Steel,Pune,4.2,151,26,2062.78
SPLR8835,Supplier_7835,Glass,Pune,4.0,725,1,1418.53
SPLR8836,Supplier_7836,Concrete,Kolkata,4.1,55,10,3017.49
SPLR8837,Supplier_7837,Bricks,Delhi,3.0,329,14,1233.05
SPLR8838,Supplier_7838,Plumbing Pipes,Kolkata,4.2,435,28,3778.8
SPLR8839,Supplier_7839,Wood,Chennai,3.9,580,24,2117.24
SPLR8840,Supplier_7840,Bricks,Chennai,4.1,856,18,3902.9
SPLR8841,Supplier_7841,Tiles,Pune,4.9,933,25,4870.33
SPLR8842,Supplier_7842,Glass,Delhi,2.9,380,2,1596.49
SPLR8843,Supplier_7843,Wood,Mumbai,2.6,690,18,4321.51
SPLR8844,Supplier_7844,Sand,Jaipur,3.5,456,12,932.74
SPLR8845,Supplier_7845,Plumbing Pipes,Hyderabad,3.5,681,27,3606.05
SPLR8846,Supplier_7846,Electrical Wiring,Jaipur,3.8,544,29,561.7
SPLR8847,Supplier_7847,Electrical Wiring,Hyderabad,3.0,119,30,2448.72
SPLR8848,Supplier_7848,Bricks,Jaipur,4.6,810,20,4190.29
SPLR8849,Supplier_7849,Sand,Kolkata,3.8,165,16,4427.44
SPLR8850,Supplier_7850,Tiles,Pune,3.0,766,27,1785.86
SPLR8851,Supplier_7851,Steel,Kolkata,2.7,929,16,3518.08
SPLR8852,Supplier_7852,Steel,Kolkata,3.2,362,30,1756.78
SPLR8853,Supplier_7853,Electrical Wiring,Kolkata,4.5,486,17,4041.99
SPLR8854,Supplier_7854,Sand,Lucknow,3.0,418,6,2503.26
SPLR8855,Supplier_7855,Steel,Hyderabad,4.5,569,1,930.9
SPLR8856,Supplier_7856,Sand,Delhi,4.4,924,29,1070.36
SPLR8857,Supplier_7857,Cement,Mumbai,4.2,87,14,550.16
SPLR8858,Supplier_7858,Electrical Wiring,Mumbai,4.4,397,11,2153.91
SPLR8859,Supplier_7859,Plumbing Pipes,Lucknow,2.5,211,26,4709.45
SPLR8860,Supplier_7860,Glass,Ahmedabad,2.9,592,29,754.95
SPLR8861,Supplier_7861,Wood,Hyderabad,4.5,982,4,3031.67
SPLR8862,Supplier_7862,Cement,Jaipur,4.7,950,12,694.65
SPLR8863,Supplier_7863,Sand,Pune,3.2,110,15,1580.49
SPLR8864,Supplier_7864,Wood,Bangalore,3.1,138,3,4270.57
SPLR8865,Supplier_7865,Tiles,Jaipur,2.5,710,4,650.93
SPLR8866,Supplier_7866,Electrical Wiring,Lucknow,2.7,109,8,544.55
SPLR8867,Supplier_7867,Steel,Kolkata,3.7,561,1,2334.39
SPLR8868,Supplier_7868,Electrical Wiring,Pune,4.1,514,26,3363.64
SPLR8869,Supplier_7869,Wood,Mumbai,2.6,427,29,4232.54
SPLR8870,Supplier_7870,Electrical Wiring,Kolkata,3.5,754,15,1225.63
SPLR8871,Supplier_7871,Glass,Pune,3.4,359,26,3362.32
SPLR8872,Supplier_7872,Bricks,Pune,4.5,491,26,2274.68
SPLR8873,Supplier_7873,Steel,Ahmedabad,3.3,368,29,750.09
SPLR8874,Supplier_7874,Glass,Kolkata,3.7,117,18,2046.45
SPLR8875,Supplier_7875,Wood,Chennai,4.8,911,19,3355.11
SPLR8876,Supplier_7876,Glass,Bangalore,4.7,362,30,3030.32
SPLR8877,Supplier_7877,Steel,Pune,3.4,177,29,3627.56
SPLR8878,Supplier_7878,Electrical Wiring,Pune,4.5,487,23,4480.88
SPLR8879,Supplier_7879,Steel,Pune,3.8,967,24,2229.03
SPLR8880,Supplier_7880,Electrical Wiring,Mumbai,4.7,406,26,658.94
SPLR8881,Supplier_7881,Sand,Bangalore,4.3,892,15,2523.97
SPLR8882,Supplier_7882,Tiles,Bangalore,3.7,762,26,1340.8
SPLR8883,Supplier_7883,Plumbing Pipes,Mumbai,4.6,786,1,1980.42
SPLR8884,Supplier_7884,Steel,Ahmedabad,4.6,379,12,2351.63
SPLR8885,Supplier_7885,Sand,Bangalore,2.5,757,18,2389.47
SPLR8886,Supplier_7886,Cement,Delhi,4.2,199,29,3826.62
SPLR8887,Supplier_7887,Bricks,Chennai,3.3,985,30,615.48
SPLR8888,Supplier_7888,Tiles,Bangalore,4.0,516,13,1424.69
SPLR8889,Supplier_7889,Plumbing Pipes,Hyderabad,4.4,989,9,4091.44
SPLR8890,Supplier_7890,Wood,Pune,3.1,944,3,1368.09
SPLR8891,Supplier_7891,Sand,Mumbai,3.6,297,2,3039.0
SPLR8892,Supplier_7892,Cement,Hyderabad,4.7,74,4,598.44
SPLR8893,Supplier_7893,Plumbing Pipes,Pune,2.7,560,24,2707.05
SPLR8894,Supplier_7894,Concrete,Pune,4.2,220,6,3360.51
SPLR8895,Supplier_7895,Wood,Pune,3.4,609,3,720.54
SPLR8896,Supplier_7896,Wood,Kolkata,4.3,101,19,4777.01
SPLR8897,Supplier_7897,Steel,Bangalore,2.6,290,3,3995.06
SPLR8898,Supplier_7898,Wood,Pune,4.7,123,11,1663.06
SPLR8899,Supplier_7899,Bricks,Kolkata,2.6,680,24,3220.2
SPLR8900,Supplier_7900,Tiles,Kolkata,4.9,707,3,4133.55
SPLR8901,Supplier_7901,Glass,Ahmedabad,5.0,583,28,4589.97
SPLR8902,Supplier_7902,Electrical Wiring,Delhi,3.2,658,21,2555.06
SPLR8903,Supplier_7903,Bricks,Chennai,4.6,676,28,2960.65
SPLR8904,Supplier_7904,Concrete,Kolkata,4.4,779,15,1115.4
SPLR8905,Supplier_7905,Plumbing Pipes,Hyderabad,3.2,398,23,696.15
SPLR8906,Supplier_7906,Cement,Ahmedabad,4.7,139,27,2851.35
SPLR8907,Supplier_7907,Bricks,Hyderabad,5.0,974,29,2184.27
SPLR8908,Supplier_7908,Electrical Wiring,Bangalore,4.9,275,13,853.47
SPLR8909,Supplier_7909,Electrical Wiring,Kolkata,2.6,291,19,4566.39
SPLR8910,Supplier_7910,Bricks,Hyderabad,5.0,74,25,1063.51
SPLR8911,Supplier_7911,Cement,Jaipur,4.1,121,8,4112.63
SPLR8912,Supplier_7912,Cement,Kolkata,4.7,825,13,2174.88
SPLR8913,Supplier_7913,Sand,Delhi,3.9,668,11,1812.33
SPLR8914,Supplier_7914,Plumbing Pipes,Lucknow,4.7,781,20,1869.48
SPLR8915,Supplier_7915,Bricks,Jaipur,4.9,669,3,4792.13
SPLR8916,Supplier_7916,Electrical Wiring,Pune,3.6,888,30,4219.12
SPLR8917,Supplier_7917,Cement,Pune,4.0,700,2,2425.17
SPLR8918,Supplier_7918,Glass,Kolkata,3.7,493,5,3045.92
SPLR8919,Supplier_7919,Concrete,Jaipur,4.0,420,18,4776.58
SPLR8920,Supplier_7920,Cement,Jaipur,4.0,184,2,3306.01
SPLR8921,Supplier_7921,Tiles,Lucknow,4.2,637,14,4149.7
SPLR8922,Supplier_7922,Sand,Pune,4.6,609,1,2295.5
SPLR8923,Supplier_7923,Tiles,Bangalore,4.5,108,5,1670.85
SPLR8924,Supplier_7924,Electrical Wiring,Chennai,3.3,757,12,4646.89
SPLR8925,Supplier_7925,Steel,Delhi,4.5,589,19,1988.04
SPLR8926,Supplier_7926,Cement,Jaipur,4.5,784,26,756.66
SPLR8927,Supplier_7927,Plumbing Pipes,Hyderabad,4.4,870,2,3492.44
SPLR8928,Supplier_7928,Glass,Delhi,3.9,180,13,3652.84
SPLR8929,Supplier_7929,Cement,Hyderabad,4.5,970,28,2421.27
SPLR8930,Supplier_7930,Cement,Hyderabad,4.4,535,22,1616.06
SPLR8931,Supplier_7931,Tiles,Hyderabad,4.5,757,21,2603.28
SPLR8932,Supplier_7932,Tiles,Chennai,3.2,905,27,4849.47
SPLR8933,Supplier_7933,Bricks,Kolkata,4.3,144,9,1485.46
SPLR8934,Supplier_7934,Electrical Wiring,Pune,4.8,728,14,4378.74
SPLR8935,Supplier_7935,Electrical Wiring,Mumbai,4.1,175,1,1103.01
SPLR8936,Supplier_7936,Plumbing Pipes,Bangalore,4.2,567,17,3398.34
SPLR8937,Supplier_7937,Steel,Hyderabad,3.5,685,2,3687.7
SPLR8938,Supplier_7938,Cement,Kolkata,3.9,946,5,2473.1
SPLR8939,Supplier_7939,Plumbing Pipes,Hyderabad,5.0,223,7,2712.02
SPLR8940,Supplier_7940,Electrical Wiring,Delhi,3.4,877,27,2193.02
SPLR8941,Supplier_7941,Sand,Lucknow,4.9,448,4,3520.68
SPLR8942,Supplier_7942,Concrete,Pune,3.8,363,25,4409.18
SPLR8943,Supplier_7943,Tiles,Mumbai,4.1,944,28,1739.28
SPLR8944,Supplier_7944,Wood,Kolkata,2.9,590,5,4406.98
SPLR8945,Supplier_7945,Sand,Bangalore,4.7,833,22,4011.27
SPLR8946,Supplier_7946,Glass,Chennai,4.4,667,20,4877.56
SPLR8947,Supplier_7947,Plumbing Pipes,Ahmedabad,4.1,630,25,3004.71
SPLR8948,Supplier_7948,Sand,Jaipur,2.6,494,3,3204.67
SPLR8949,Supplier_7949,Steel,Kolkata,3.6,124,30,2300.32
SPLR8950,Supplier_7950,Glass,Delhi,3.4,391,4,4322.38
SPLR8951,Supplier_7951,Bricks,Lucknow,4.7,771,3,525.0
SPLR8952,Supplier_7952,Plumbing Pipes,Jaipur,3.7,340,2,2118.41
SPLR8953,Supplier_7953,Sand,Hyderabad,4.7,394,13,3567.09
SPLR8954,Supplier_7954,Steel,Delhi,3.2,833,26,1352.82
SPLR8955,Supplier_7955,Tiles,Hyderabad,3.2,850,26,3656.94
SPLR8956,Supplier_7956,Tiles,Jaipur,3.1,476,25,4742.36
SPLR8957,Supplier_7957,Bricks,Bangalore,3.0,794,4,1585.95
SPLR8958,Supplier_7958,Plumbing Pipes,Chennai,2.8,959,13,3680.24
SPLR8959,Supplier_7959,Sand,Mumbai,3.2,650,21,4257.78
SPLR8960,Supplier_7960,Glass,Lucknow,5.0,826,17,1344.62
SPLR8961,Supplier_7961,Concrete,Ahmedabad,4.0,322,25,649.56
SPLR8962,Supplier_7962,Bricks,Delhi,2.9,278,11,4890.43
SPLR8963,Supplier_7963,Plumbing Pipes,Mumbai,2.8,827,10,882.89
SPLR8964,Supplier_7964,Wood,Bangalore,3.1,114,11,2962.91
SPLR8965,Supplier_7965,Concrete,Bangalore,3.1,815,7,3819.6
SPLR8966,Supplier_7966,Glass,Delhi,3.1,955,15,1567.64
SPLR8967,Supplier_7967,Concrete,Hyderabad,4.6,655,4,2669.18
SPLR8968,Supplier_7968,Steel,Mumbai,3.8,861,1,2117.72
SPLR8969,Supplier_7969,Cement,Lucknow,4.5,584,29,3627.37
SPLR8970,Supplier_7970,Sand,Kolkata,5.0,738,19,3990.25
SPLR8971,Supplier_7971,Plumbing Pipes,Bangalore,3.4,273,12,2936.32
SPLR8972,Supplier_7972,Steel,Mumbai,4.3,453,27,3472.27
SPLR8973,Supplier_7973,Glass,Jaipur,4.6,477,13,777.57
SPLR8974,Supplier_7974,Tiles,Kolkata,4.9,173,20,4265.39
SPLR8975,Supplier_7975,Bricks,Bangalore,3.0,154,8,2513.42
SPLR8976,Supplier_7976,Wood,Bangalore,3.0,235,18,2717.69
SPLR8977,Supplier_7977,Wood,Pune,3.1,617,15,2121.8
SPLR8978,Supplier_7978,Cement,Jaipur,4.6,773,25,1976.65
SPLR8979,Supplier_7979,Plumbing Pipes,Ahmedabad,2.6,828,29,3113.12
SPLR8980,Supplier_7980,Glass,Bangalore,4.6,98,28,2351.67
SPLR8981,Supplier_7981,Tiles,Jaipur,4.8,189,4,1550.16
SPLR8982,Supplier_7982,Tiles,Jaipur,3.0,739,24,4529.84
SPLR8983,Supplier_7983,Glass,Ahmedabad,2.8,400,4,3677.64
SPLR8984,Supplier_7984,Plumbing Pipes,Pune,3.1,455,24,994.26
SPLR8985,Supplier_7985,Wood,Hyderabad,2.8,331,2,2161.61
SPLR8986,Supplier_7986,Bricks,Lucknow,4.0,629,17,3111.16
SPLR8987,Supplier_7987,Plumbing Pipes,Bangalore,4.2,497,11,3455.92
SPLR8988,Supplier_7988,Wood,Lucknow,4.8,842,22,3420.08
SPLR8989,Supplier_7989,Electrical Wiring,Pune,5.0,573,9,2387.15
SPLR8990,Supplier_7990,Sand,Bangalore,4.8,382,13,817.66
SPLR8991,Supplier_7991,Cement,Hyderabad,4.9,209,21,4469.28
SPLR8992,Supplier_7992,Concrete,Bangalore,4.7,859,29,3838.96
SPLR8993,Supplier_7993,Bricks,Ahmedabad,4.4,787,23,2127.64
SPLR8994,Supplier_7994,Bricks,Pune,2.9,469,4,1947.17
SPLR8995,Supplier_7995,Tiles,Lucknow,4.7,774,17,4697.94
SPLR8996,Supplier_7996,Sand,Kolkata,3.8,511,4,3508.62
SPLR8997,Supplier_7997,Wood,Hyderabad,2.8,949,10,3393.58
SPLR8998,Supplier_7998,Bricks,Delhi,5.0,647,29,1392.09
SPLR8999,Supplier_7999,Glass,Chennai,2.6,978,4,2612.97
SPLR9000,Supplier_8000,Cement,Bangalore,3.1,522,22,4824.11
SPLR9001,Supplier_8001,Cement,Delhi,3.1,52,20,1958.54
SPLR9002,Supplier_8002,Cement,Hyderabad,4.9,215,9,1035.93
SPLR9003,Supplier_8003,Cement,Hyderabad,3.8,735,5,1942.28
SPLR9004,Supplier_8004,Bricks,Pune,3.3,742,29,3968.29
SPLR9005,Supplier_8005,Steel,Jaipur,3.7,942,28,3085.38
SPLR9006,Supplier_8006,Wood,Chennai,3.9,970,16,3756.75
SPLR9007,Supplier_8007,Electrical Wiring,Delhi,2.7,648,17,3686.26
SPLR9008,Supplier_8008,Cement,Pune,4.6,654,15,2388.95
SPLR9009,Supplier_8009,Plumbing Pipes,Jaipur,3.3,269,17,4572.95
SPLR9010,Supplier_8010,Cement,Jaipur,3.9,295,26,3713.34
SPLR9011,Supplier_8011,Concrete,Bangalore,2.5,469,12,3598.42
SPLR9012,Supplier_8012,Plumbing Pipes,Jaipur,2.8,133,7,683.25
SPLR9013,Supplier_8013,Concrete,Bangalore,4.5,236,12,1049.31
SPLR9014,Supplier_8014,Bricks,Chennai,3.5,792,21,1196.57
SPLR9015,Supplier_8015,Electrical Wiring,Kolkata,3.3,822,28,3823.53
SPLR9016,Supplier_8016,Wood,Hyderabad,5.0,992,1,4575.76
SPLR9017,Supplier_8017,Cement,Pune,2.9,952,25,2716.92
SPLR9018,Supplier_8018,Sand,Mumbai,4.5,53,25,2022.81
SPLR9019,Supplier_8019,Sand,Hyderabad,3.4,564,29,647.63
SPLR9020,Supplier_8020,Steel,Chennai,2.8,919,30,4699.54
SPLR9021,Supplier_8021,Electrical Wiring,Lucknow,4.8,667,26,3782.56
SPLR9022,Supplier_8022,Concrete,Delhi,3.4,368,24,4570.57
SPLR9023,Supplier_8023,Concrete,Mumbai,3.5,626,4,3397.96
SPLR9024,Supplier_8024,Glass,Bangalore,4.8,526,4,916.93
SPLR9025,Supplier_8025,Electrical Wiring,Ahmedabad,2.7,986,3,3113.6
SPLR9026,Supplier_8026,Plumbing Pipes,Bangalore,3.8,200,5,2516.43
SPLR9027,Supplier_8027,Sand,Kolkata,3.1,849,6,3522.24
SPLR9028,Supplier_8028,Glass,Kolkata,3.8,655,28,1300.28
SPLR9029,Supplier_8029,Plumbing Pipes,Mumbai,3.1,367,10,4761.62
SPLR9030,Supplier_8030,Sand,Lucknow,3.8,186,4,4556.32
SPLR9031,Supplier_8031,Glass,Delhi,4.1,211,28,2133.16
SPLR9032,Supplier_8032,Tiles,Delhi,3.0,735,2,3941.69
SPLR9033,Supplier_8033,Steel,Kolkata,3.9,761,27,2969.79
SPLR9034,Supplier_8034,Bricks,Ahmedabad,4.9,113,6,2403.05
SPLR9035,Supplier_8035,Electrical Wiring,Bangalore,2.5,180,18,4875.27
SPLR9036,Supplier_8036,Glass,Bangalore,2.7,381,19,1741.71
SPLR9037,Supplier_8037,Concrete,Kolkata,4.1,919,18,2834.38
SPLR9038,Supplier_8038,Glass,Bangalore,4.5,339,22,3513.0
SPLR9039,Supplier_8039,Plumbing Pipes,Lucknow,3.3,834,2,3479.93
SPLR9040,Supplier_8040,Tiles,Jaipur,3.9,653,1,2186.31
SPLR9041,Supplier_8041,Sand,Hyderabad,3.1,994,6,2131.51
SPLR9042,Supplier_8042,Cement,Bangalore,4.4,744,16,4096.96
SPLR9043,Supplier_8043,Wood,Chennai,2.8,307,29,2739.79
SPLR9044,Supplier_8044,Plumbing Pipes,Bangalore,4.8,916,9,953.65
SPLR9045,Supplier_8045,Electrical Wiring,Hyderabad,4.9,708,14,3044.95
SPLR9046,Supplier_8046,Sand,Chennai,4.3,235,21,2025.13
SPLR9047,Supplier_8047,Tiles,Chennai,4.9,523,21,4490.58
SPLR9048,Supplier_8048,Glass,Bangalore,3.6,166,16,1326.82
SPLR9049,Supplier_8049,Concrete,Delhi,2.7,277,20,899.66
SPLR9050,Supplier_8050,Plumbing Pipes,Delhi,4.5,596,5,843.71
SPLR9051,Supplier_8051,Steel,Kolkata,3.6,999,5,3466.19
SPLR9052,Supplier_8052,Steel,Kolkata,3.8,576,26,1514.04
SPLR9053,Supplier_8053,Glass,Chennai,4.4,954,2,2353.06
SPLR9054,Supplier_8054,Glass,Hyderabad,4.2,396,19,4700.25
SPLR9055,Supplier_8055,Concrete,Ahmedabad,2.8,829,7,4998.4
SPLR9056,Supplier_8056,Plumbing Pipes,Jaipur,4.0,483,5,1322.14
SPLR9057,Supplier_8057,Electrical Wiring,Chennai,4.3,937,21,598.66
SPLR9058,Supplier_8058,Bricks,Chennai,4.0,568,5,568.23
SPLR9059,Supplier_8059,Wood,Ahmedabad,4.3,125,17,2407.22
SPLR9060,Supplier_8060,Electrical Wiring,Pune,3.7,219,5,3855.25
SPLR9061,Supplier_8061,Electrical Wiring,Lucknow,4.9,105,30,3314.46
SPLR9062,Supplier_8062,Tiles,Ahmedabad,2.5,975,24,3193.81
SPLR9063,Supplier_8063,Tiles,Lucknow,3.1,200,21,3370.0
SPLR9064,Supplier_8064,Bricks,Kolkata,2.9,148,22,1703.55
SPLR9065,Supplier_8065,Electrical Wiring,Kolkata,3.4,674,10,3757.55
SPLR9066,Supplier_8066,Tiles,Ahmedabad,5.0,829,9,4775.55
SPLR9067,Supplier_8067,Concrete,Pune,3.7,413,10,3197.4
SPLR9068,Supplier_8068,Sand,Chennai,3.2,758,6,2394.76
SPLR9069,Supplier_8069,Concrete,Jaipur,4.8,333,18,2554.43
SPLR9070,Supplier_8070,Electrical Wiring,Lucknow,4.1,640,21,1006.01
SPLR9071,Supplier_8071,Concrete,Mumbai,3.3,470,4,4865.61
SPLR9072,Supplier_8072,Electrical Wiring,Pune,4.3,972,9,3622.12
SPLR9073,Supplier_8073,Steel,Pune,2.6,937,26,3465.9
SPLR9074,Supplier_8074,Bricks,Chennai,4.0,112,9,1295.18
SPLR9075,Supplier_8075,Glass,Kolkata,2.7,123,17,716.56
SPLR9076,Supplier_8076,Bricks,Lucknow,3.0,879,23,3264.86
SPLR9077,Supplier_8077,Tiles,Kolkata,3.2,618,3,1036.3
SPLR9078,Supplier_8078,Steel,Chennai,3.4,75,24,3984.08
SPLR9079,Supplier_8079,Plumbing Pipes,Mumbai,4.8,337,14,2219.03
SPLR9080,Supplier_8080,Electrical Wiring,Mumbai,4.1,726,1,3880.43
SPLR9081,Supplier_8081,Plumbing Pipes,Lucknow,3.0,681,17,3233.44
SPLR9082,Supplier_8082,Electrical Wiring,Mumbai,3.5,674,15,567.73
SPLR9083,Supplier_8083,Cement,Ahmedabad,4.1,427,25,4494.44
SPLR9084,Supplier_8084,Sand,Lucknow,3.3,351,11,2250.28
SPLR9085,Supplier_8085,Concrete,Ahmedabad,4.9,179,19,754.2
SPLR9086,Supplier_8086,Cement,Mumbai,2.7,399,1,2123.38
SPLR9087,Supplier_8087,Electrical Wiring,Hyderabad,3.2,57,6,1394.01
SPLR9088,Supplier_8088,Steel,Pune,3.3,586,4,4959.99
SPLR9089,Supplier_8089,Tiles,Pune,4.7,981,19,1065.66
SPLR9090,Supplier_8090,Cement,Jaipur,3.0,461,20,1682.86
SPLR9091,Supplier_8091,Cement,Bangalore,4.7,471,22,3087.98
SPLR9092,Supplier_8092,Sand,Kolkata,4.8,506,27,4270.2
SPLR9093,Supplier_8093,Sand,Lucknow,3.5,498,17,3442.91
SPLR9094,Supplier_8094,Wood,Lucknow,4.7,143,20,2064.07
SPLR9095,Supplier_8095,Steel,Jaipur,3.9,842,11,2446.78
SPLR9096,Supplier_8096,Tiles,Jaipur,4.7,689,2,3230.57
SPLR9097,Supplier_8097,Steel,Mumbai,3.6,977,3,2190.33
SPLR9098,Supplier_8098,Concrete,Lucknow,2.9,744,14,4655.47
SPLR9099,Supplier_8099,Cement,Lucknow,3.1,407,21,1631.86
SPLR9100,Supplier_8100,Glass,Pune,2.9,367,25,1059.12
SPLR9101,Supplier_8101,Cement,Jaipur,3.7,578,6,1948.1
SPLR9102,Supplier_8102,Tiles,Mumbai,4.7,436,23,1672.71
SPLR9103,Supplier_8103,Tiles,Lucknow,4.1,572,3,3864.88
SPLR9104,Supplier_8104,Plumbing Pipes,Bangalore,4.8,296,10,3459.86
SPLR9105,Supplier_8105,Tiles,Pune,2.7,214,22,3165.16
SPLR9106,Supplier_8106,Steel,Chennai,4.1,646,28,1151.23
SPLR9107,Supplier_8107,Plumbing Pipes,Hyderabad,3.0,726,3,4363.87
