Project ID,City,Project Type,Project Size (sq. m),Start Date,End Date,Labor Count,Equipment Count,Avg Temperature (°C),Rainfall (mm),Milestone,External Factor,Delayed,Delay Duration (days),Delay Reason
PRJ-07759,Kolkata,Industrial,17484,2024-02-04,2025-11-10,668,14,16.475723561964745,360.1425561437772,Handover,Land dispute,True,306,Financial issues
PRJ-07760,Chennai,Highway,48872,2019-07-21,2022-11-16,210,30,33.350214753984616,319.89739704749087,Roofing,Land dispute,True,5,Design change
PRJ-07761,Kolkata,Railway,59126,2021-02-04,2022-11-28,424,17,15.309297244466906,48.07722698550953,Handover,None,True,206,Labor strike
PRJ-07762,Pune,Airport,39932,2023-09-24,2025-11-28,965,22,27.124814644302674,20.172130383517338,Foundation,Land dispute,False,0,No Delay
PRJ-07763,Chennai,Bridge,97208,2022-08-12,2026-06-07,621,12,25.056327691884462,293.9322172936803,Foundation,Land dispute,False,0,No Delay
PRJ-07764,Kolkata,Bridge,94363,2024-06-25,2028-04-24,214,46,28.496547270608005,218.57195328520217,Foundation,Funding issues,False,0,No Delay
PRJ-07765,Chennai,Bridge,8800,2022-04-21,2023-01-26,1342,49,44.075962230423734,173.58867858934167,Handover,None,True,292,Site condition issues
PRJ-07766,Hyderabad,Highway,68590,2022-01-22,2024-02-16,467,6,17.000281112061437,414.2642837240771,Finishing,None,True,182,Design change
PRJ-07767,Mumbai,Commercial,90043,2021-04-11,2025-01-21,1074,45,20.891590182573303,165.073205079578,Inspection,Funding issues,False,0,No Delay
PRJ-07768,Bangalore,Metro,55862,2020-01-05,2020-09-20,1234,44,40.188967044848795,197.96181589823797,Roofing,Land dispute,False,0,No Delay
PRJ-07769,Pune,Bridge,14640,2015-03-14,2016-06-10,51,36,30.682343916368012,219.16223891257135,Structural Completion,None,True,122,Financial issues
PRJ-07770,Delhi,Residential,24271,2015-05-14,2017-12-15,1366,21,23.33941011269897,80.68318564049476,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-07771,Ahmedabad,Commercial,44955,2023-06-21,2025-11-09,744,36,15.31223375046068,422.73657732576396,Foundation,Funding issues,True,210,Labor strike
PRJ-07772,Bangalore,Bridge,77129,2022-06-19,2025-10-22,1137,6,22.825687831571855,16.23088459667571,Handover,Land dispute,True,205,Equipment failure
PRJ-07773,Pune,Residential,48811,2021-09-19,2024-10-17,423,39,32.79103032778746,417.5867173126897,Handover,Environmental clearance delay,True,304,Material shortage
PRJ-07774,Mumbai,Commercial,49913,2019-09-25,2023-09-17,986,45,26.320740865498202,133.01721288359974,Foundation,Land dispute,True,59,Design change
PRJ-07775,Chennai,Railway,91084,2015-01-04,2015-10-08,1784,16,15.984021944961594,40.61195667724776,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-07776,Pune,Commercial,75285,2016-07-07,2020-01-31,134,37,41.40163768000059,156.80884602192586,Structural Completion,Environmental clearance delay,True,53,Monsoon rains
PRJ-07777,Chennai,Commercial,3719,2017-07-16,2018-10-17,1041,32,32.853545363032424,107.24986126615732,Foundation,Land dispute,True,98,Regulatory approval delay
PRJ-07778,Bangalore,Commercial,1403,2024-12-06,2026-07-25,1961,36,37.28480669107822,6.494048134037477,Roofing,Funding issues,False,0,No Delay
PRJ-07779,Bangalore,Bridge,65111,2015-12-13,2016-11-28,1950,31,33.44269581479109,251.07936671213866,Inspection,Funding issues,True,55,Labor strike
PRJ-07780,Kolkata,Industrial,82667,2017-07-30,2019-07-05,389,39,42.33452322266318,335.84475196533174,Roofing,Environmental clearance delay,True,195,Financial issues
PRJ-07781,Delhi,Metro,4308,2020-09-03,2021-11-18,1513,49,22.786423645534924,416.67960559573714,Structural Completion,Land dispute,True,250,Labor strike
PRJ-07782,Mumbai,Residential,50370,2021-06-24,2023-09-12,1425,33,33.53162150259742,495.9566600718156,Roofing,Funding issues,True,264,Equipment failure
PRJ-07783,Kolkata,Industrial,6148,2019-05-19,2020-12-01,1501,29,28.47576982793194,453.93091618651613,Roofing,Funding issues,False,0,No Delay
PRJ-07784,Ahmedabad,Commercial,70707,2018-10-24,2020-11-10,1125,43,32.28516947021765,307.626102137904,Finishing,Funding issues,False,0,No Delay
PRJ-07785,Hyderabad,Railway,79895,2020-01-08,2021-02-15,225,11,30.57940459857797,460.41473774839073,Roofing,None,False,0,No Delay
PRJ-07786,Chennai,Residential,17882,2024-04-30,2027-05-22,615,6,22.27409536365151,90.40093286476424,Inspection,Funding issues,False,0,No Delay
PRJ-07787,Chennai,Bridge,86899,2015-10-03,2017-08-31,1399,6,19.037715095535855,398.24834630102316,Finishing,None,False,0,No Delay
PRJ-07788,Mumbai,Industrial,3674,2016-03-06,2017-12-11,1057,47,38.78018520121256,321.4023973638433,Structural Completion,Funding issues,True,309,Regulatory approval delay
PRJ-07789,Pune,Residential,94922,2016-01-25,2018-03-23,1110,9,41.708869830751574,255.23013552322323,Roofing,Funding issues,True,278,Equipment failure
PRJ-07790,Hyderabad,Metro,71277,2020-08-03,2024-07-24,613,6,30.436122402528902,25.85918172656454,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-07791,Ahmedabad,Airport,21486,2019-04-24,2022-05-26,1441,29,21.932159747379476,459.01454290638486,Handover,None,False,0,No Delay
PRJ-07792,Hyderabad,Airport,58191,2016-07-01,2020-07-09,1897,27,24.62881997240764,472.23341545022237,Finishing,Land dispute,True,196,Site condition issues
PRJ-07793,Chennai,Bridge,85492,2019-08-16,2022-01-02,867,25,22.80001600383297,126.12380735356926,Inspection,None,False,0,No Delay
PRJ-07794,Mumbai,Metro,89697,2017-09-01,2020-09-09,742,43,28.91411143036676,355.1208111209168,Foundation,Environmental clearance delay,True,340,Monsoon rains
PRJ-07795,Pune,Industrial,32010,2017-11-27,2021-09-15,329,49,26.414475838081714,52.55061886181661,Finishing,Land dispute,True,334,Monsoon rains
PRJ-07796,Delhi,Metro,73038,2021-06-23,2023-12-08,840,50,40.993713350308376,424.3371985757527,Inspection,Funding issues,True,150,Design change
PRJ-07797,Hyderabad,Bridge,81085,2023-11-20,2025-11-06,795,32,29.18683008701558,273.69285760874004,Roofing,Land dispute,False,0,No Delay
PRJ-07798,Delhi,Highway,79084,2022-08-18,2026-08-03,760,44,42.83264533194095,254.52417723159365,Inspection,Land dispute,False,0,No Delay
PRJ-07799,Pune,Airport,68195,2024-06-22,2027-01-26,1255,16,23.903101500637945,168.23130415515348,Roofing,Funding issues,False,0,No Delay
PRJ-07800,Bangalore,Airport,20849,2015-08-15,2016-07-09,1937,23,21.02480218854263,42.08460659444213,Foundation,Funding issues,False,0,No Delay
PRJ-07801,Hyderabad,Bridge,41249,2019-04-06,2022-11-15,1937,12,18.42803455585932,418.96912769978275,Finishing,Environmental clearance delay,True,103,Equipment failure
PRJ-07802,Mumbai,Industrial,2655,2020-04-10,2023-03-06,1719,9,35.75272877043755,261.1868506226659,Foundation,None,True,215,Equipment failure
PRJ-07803,Kolkata,Commercial,36001,2024-11-12,2028-12-12,1981,18,19.688214783054462,417.88907159336605,Roofing,None,False,0,No Delay
PRJ-07804,Hyderabad,Highway,71962,2017-03-11,2018-11-09,1387,18,32.097378976310814,22.379733613382747,Foundation,Funding issues,False,0,No Delay
PRJ-07805,Mumbai,Airport,12373,2022-12-02,2026-03-24,1190,47,23.293817143167807,159.85846781361008,Finishing,Environmental clearance delay,True,122,Material shortage
PRJ-07806,Kolkata,Metro,4754,2018-05-23,2021-10-17,1596,18,23.94039178055562,205.29947108386253,Roofing,Funding issues,False,0,No Delay
PRJ-07807,Ahmedabad,Commercial,58592,2021-05-02,2022-08-10,161,41,26.5862130144082,95.19989877222257,Structural Completion,Funding issues,True,60,Regulatory approval delay
PRJ-07808,Bangalore,Metro,87904,2020-05-08,2024-05-01,342,42,37.24912576145985,320.80168124911404,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-07809,Kolkata,Bridge,73099,2017-03-16,2021-02-13,748,39,17.744207709858305,415.0132175450528,Finishing,Land dispute,True,342,Design change
PRJ-07810,Pune,Residential,18449,2024-07-22,2027-10-03,1864,17,43.60574466602732,71.4633919829386,Roofing,None,True,141,Design change
PRJ-07811,Hyderabad,Commercial,2342,2017-03-29,2020-10-09,696,6,27.866351566649264,497.4965554058619,Handover,None,True,314,Regulatory approval delay
PRJ-07812,Bangalore,Airport,98001,2019-01-21,2022-10-27,247,7,32.77275370561047,407.4428274993548,Finishing,None,False,0,No Delay
PRJ-07813,Hyderabad,Bridge,4081,2022-12-07,2026-04-05,1876,12,40.87078083955144,302.45014283950763,Handover,None,False,0,No Delay
PRJ-07814,Mumbai,Bridge,9835,2021-10-12,2023-06-30,1654,20,20.63367497409493,185.5574975792369,Roofing,Land dispute,True,145,Design change
PRJ-07815,Hyderabad,Industrial,59760,2019-03-31,2020-03-14,61,11,15.172397585166191,171.87592387706584,Roofing,Funding issues,False,0,No Delay
PRJ-07816,Mumbai,Residential,80974,2021-07-29,2023-01-20,1278,29,24.06900386385006,261.2989900919274,Handover,Funding issues,True,285,Site condition issues
PRJ-07817,Pune,Highway,8291,2024-10-24,2028-10-04,1951,22,20.802220918757527,255.40479453793347,Handover,Land dispute,True,65,Financial issues
PRJ-07818,Pune,Railway,82549,2023-02-11,2026-11-24,567,42,15.069372001750033,459.0960872017753,Foundation,Land dispute,False,0,No Delay
PRJ-07819,Pune,Railway,63289,2015-07-04,2018-12-18,1802,40,16.935516715924198,100.90933232954718,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-07820,Delhi,Railway,67994,2024-04-21,2025-12-06,1445,25,37.29136064944099,141.36485701164543,Finishing,Funding issues,False,0,No Delay
PRJ-07821,Hyderabad,Bridge,8455,2024-01-07,2027-12-17,1457,32,36.39357773317191,190.60153418174747,Finishing,None,False,0,No Delay
PRJ-07822,Kolkata,Bridge,65193,2018-03-24,2021-01-12,313,21,30.226662499315772,435.8447463188831,Inspection,Land dispute,True,165,Regulatory approval delay
PRJ-07823,Chennai,Airport,66261,2019-12-02,2023-11-18,844,22,40.16292070496134,192.95758181968986,Structural Completion,Funding issues,False,0,No Delay
PRJ-07824,Ahmedabad,Railway,13613,2015-10-03,2018-11-12,730,34,22.80569224792717,9.859387971821343,Roofing,Land dispute,True,146,Equipment failure
PRJ-07825,Bangalore,Airport,78969,2022-05-16,2024-05-27,1706,7,38.4679832891492,182.4804119489628,Inspection,Funding issues,True,287,Material shortage
PRJ-07826,Mumbai,Industrial,99017,2021-12-06,2022-07-31,1445,36,44.044224784437574,397.0113045520155,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-07827,Mumbai,Commercial,27471,2018-08-24,2020-03-09,957,41,22.43185834612344,401.78736074953747,Handover,Environmental clearance delay,True,111,Financial issues
PRJ-07828,Mumbai,Bridge,68139,2024-01-07,2025-05-10,1386,28,32.63928781828352,128.19981238862908,Handover,Funding issues,False,0,No Delay
PRJ-07829,Bangalore,Railway,84130,2019-02-09,2023-03-09,274,38,30.141338080533092,477.56556610785975,Finishing,Land dispute,True,54,Regulatory approval delay
PRJ-07830,Mumbai,Airport,75418,2023-01-23,2024-09-21,1855,40,35.10458766620455,148.89693702688433,Inspection,Funding issues,True,238,Design change
PRJ-07831,Chennai,Metro,56590,2023-10-31,2025-08-05,1735,13,30.82899198396506,86.7671175258179,Handover,Land dispute,False,0,No Delay
PRJ-07832,Delhi,Highway,41036,2017-08-17,2018-04-09,1123,38,37.14935522034334,470.41569888537254,Structural Completion,None,True,229,Financial issues
PRJ-07833,Bangalore,Railway,53994,2023-06-10,2026-12-26,1933,8,36.1189296966772,358.06716796321274,Inspection,None,False,0,No Delay
PRJ-07834,Bangalore,Industrial,88292,2023-07-27,2026-03-15,395,5,24.58566487109467,206.26487884605953,Handover,Environmental clearance delay,True,121,Site condition issues
PRJ-07835,Kolkata,Residential,84110,2015-09-20,2017-04-01,199,28,33.113714310749145,207.23962699592124,Handover,Land dispute,True,60,Site condition issues
PRJ-07836,Mumbai,Metro,51841,2021-01-01,2024-02-01,187,49,17.917692727677345,432.944172055207,Handover,Funding issues,True,176,Financial issues
PRJ-07837,Ahmedabad,Highway,91188,2019-03-27,2021-04-18,679,15,26.75729350717489,217.01024009819204,Handover,Environmental clearance delay,True,15,Equipment failure
PRJ-07838,Delhi,Residential,15049,2022-07-10,2026-07-25,978,35,22.814564876821496,398.9596338264,Roofing,Funding issues,False,0,No Delay
PRJ-07839,Ahmedabad,Residential,78959,2018-02-11,2021-06-17,1194,9,37.94792757867179,164.998301132044,Structural Completion,Funding issues,True,44,Regulatory approval delay
PRJ-07840,Bangalore,Airport,31072,2017-02-01,2017-09-15,745,15,23.31912919454598,263.668975430243,Handover,Environmental clearance delay,True,188,Financial issues
PRJ-07841,Mumbai,Commercial,97954,2021-01-31,2023-01-11,1599,19,23.18951977126504,63.99853178052639,Handover,Funding issues,False,0,No Delay
PRJ-07842,Delhi,Industrial,29770,2018-01-29,2020-11-14,1467,10,19.452206837665386,395.2680968521929,Roofing,Land dispute,True,147,Site condition issues
PRJ-07843,Hyderabad,Industrial,59350,2023-09-30,2026-01-08,1447,40,22.520747183638246,377.7458401210522,Structural Completion,Land dispute,False,0,No Delay
PRJ-07844,Hyderabad,Metro,36373,2019-12-15,2021-09-13,851,31,43.8201744753074,138.0447274782084,Handover,None,False,0,No Delay
PRJ-07845,Ahmedabad,Airport,15104,2020-05-14,2023-09-29,477,9,19.646792013957306,79.78397336844817,Handover,None,False,0,No Delay
PRJ-07846,Kolkata,Bridge,1971,2020-02-08,2022-09-23,1205,30,34.37346472651649,342.2910692379229,Roofing,Land dispute,False,0,No Delay
PRJ-07847,Chennai,Bridge,70296,2019-02-18,2021-11-26,115,10,24.189753604330164,149.58654803256994,Structural Completion,Land dispute,True,243,Regulatory approval delay
PRJ-07848,Pune,Airport,29956,2019-10-06,2023-10-02,302,25,30.968429901419213,348.47486168248247,Finishing,Land dispute,True,165,Regulatory approval delay
PRJ-07849,Mumbai,Airport,29872,2018-02-17,2019-06-01,1514,6,19.19542118512017,361.95549261390437,Handover,None,False,0,No Delay
PRJ-07850,Kolkata,Residential,99354,2016-08-24,2017-11-23,1258,15,39.80133682593852,491.27251190485896,Foundation,Funding issues,False,0,No Delay
PRJ-07851,Chennai,Metro,92763,2020-08-09,2024-08-20,266,42,21.04266299872742,426.65746063150254,Finishing,Land dispute,True,119,Material shortage
PRJ-07852,Pune,Airport,48746,2018-07-02,2020-09-02,434,42,40.06823310051038,333.9238413481338,Foundation,Environmental clearance delay,True,282,Material shortage
PRJ-07853,Mumbai,Residential,30518,2021-07-25,2022-05-11,416,14,27.635560905923494,491.77014253757926,Foundation,None,True,186,Material shortage
PRJ-07854,Delhi,Bridge,83977,2023-09-08,2027-10-08,1861,48,15.897707204324622,159.98438424822425,Roofing,Land dispute,False,0,No Delay
PRJ-07855,Chennai,Bridge,38284,2017-03-07,2017-12-12,919,26,29.411272088522487,499.90417924182765,Foundation,Funding issues,True,64,Labor strike
PRJ-07856,Bangalore,Highway,64242,2017-12-09,2020-07-04,1962,24,19.556820617485002,148.51941217985737,Structural Completion,Funding issues,True,12,Site condition issues
PRJ-07857,Hyderabad,Industrial,71873,2021-08-21,2025-08-18,1707,7,41.541264996726724,374.6686763493026,Foundation,Environmental clearance delay,True,20,Monsoon rains
PRJ-07858,Delhi,Railway,59113,2024-06-08,2026-05-11,1881,26,24.225111439405097,477.6179631739836,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-07859,Hyderabad,Industrial,15652,2019-01-02,2022-08-30,159,8,21.490739074894307,291.32698424309666,Inspection,Land dispute,False,0,No Delay
PRJ-07860,Ahmedabad,Metro,51668,2021-12-02,2023-06-04,1548,40,33.22671791701923,483.9474865141051,Foundation,None,True,199,Monsoon rains
PRJ-07861,Pune,Residential,25755,2023-07-15,2025-03-25,1682,39,34.42232051583086,416.96251092556815,Structural Completion,Environmental clearance delay,True,160,Design change
PRJ-07862,Ahmedabad,Commercial,63932,2016-08-19,2017-08-21,678,26,27.518674197601626,341.48140951083013,Handover,None,True,213,Site condition issues
PRJ-07863,Mumbai,Railway,48282,2022-05-15,2026-06-14,1599,12,41.33232180153871,87.52923293249232,Roofing,Land dispute,True,213,Monsoon rains
PRJ-07864,Chennai,Airport,27400,2015-09-08,2016-08-02,1205,19,19.354358045618138,109.48590680092235,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-07865,Ahmedabad,Residential,71598,2016-12-23,2017-10-26,1141,25,22.716992457196525,370.1678808165956,Inspection,Land dispute,False,0,No Delay
PRJ-07866,Pune,Highway,51010,2017-02-21,2020-04-04,978,8,31.935281874050705,38.33963511437738,Handover,Funding issues,False,0,No Delay
PRJ-07867,Mumbai,Railway,76663,2024-03-28,2025-12-14,810,17,16.16119414211216,238.18915171499972,Structural Completion,Funding issues,False,0,No Delay
PRJ-07868,Kolkata,Residential,42942,2021-10-31,2022-08-27,541,13,19.923444241323942,326.9168487255688,Foundation,Land dispute,True,17,Monsoon rains
PRJ-07869,Pune,Commercial,85529,2019-08-21,2021-10-05,1898,40,27.736728056398157,4.499292481218609,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-07870,Delhi,Railway,79019,2017-09-20,2021-01-30,1331,20,44.65116239864156,43.417699901657784,Structural Completion,Funding issues,True,105,Equipment failure
PRJ-07871,Delhi,Metro,73172,2018-01-19,2020-08-07,1312,21,25.135268799609022,35.12841147917478,Roofing,Environmental clearance delay,True,298,Monsoon rains
PRJ-07872,Kolkata,Residential,90351,2018-09-02,2020-12-28,690,26,42.184219759270206,141.53918520207503,Roofing,None,False,0,No Delay
PRJ-07873,Hyderabad,Residential,50653,2023-09-04,2025-07-13,428,42,30.99380692348445,74.95735776299716,Foundation,Land dispute,False,0,No Delay
PRJ-07874,Kolkata,Residential,59513,2023-11-28,2024-11-07,662,22,16.9290236554484,53.534321810562226,Handover,Environmental clearance delay,False,0,No Delay
PRJ-07875,Kolkata,Industrial,28592,2024-07-26,2026-06-15,1364,5,31.850702404427782,423.7504401799398,Structural Completion,Funding issues,False,0,No Delay
PRJ-07876,Chennai,Highway,51687,2015-08-03,2016-04-30,1454,15,27.19846457980014,129.30521643709537,Structural Completion,None,True,331,Site condition issues
PRJ-07877,Kolkata,Commercial,93637,2019-06-11,2021-05-03,131,43,22.34820401317091,373.5878880449828,Handover,Land dispute,False,0,No Delay
PRJ-07878,Bangalore,Residential,94735,2019-10-01,2023-07-30,924,28,36.64819851501767,64.9412065549273,Handover,None,True,210,Site condition issues
PRJ-07879,Pune,Highway,51028,2018-09-01,2022-02-01,1382,33,22.861860152161633,80.34717699213118,Foundation,None,False,0,No Delay
PRJ-07880,Ahmedabad,Bridge,21022,2018-04-13,2019-08-26,1137,28,41.23924594846304,79.52508791263857,Finishing,None,False,0,No Delay
PRJ-07881,Bangalore,Railway,18631,2019-03-31,2019-10-19,1219,12,24.314973098545696,214.64192024086998,Finishing,Funding issues,True,89,Material shortage
PRJ-07882,Chennai,Bridge,80546,2018-06-11,2019-11-17,440,32,24.259572078000257,174.30022072513918,Handover,Funding issues,True,168,Financial issues
